Type Designator,Manufacturer,Model,Description,Engine Type,Engine Count,WTC
B350,RAYTHEON,Super King Air 350,LandPlane,Turboprop/Turboshaft,2,L/M
BE20,RAYTHEON,Super King Air (200),LandPlane,Turboprop/Turboshaft,2,L/M
BE30,RAYTHEON,Super King Air (300),LandPlane,Turboprop/Turboshaft,2,L
BE40,RAYTHEON,T-1 Jayhawk,LandPlane,Jet,2,M
TEX2,RAYTHEON,T-6 Texan 2,LandPlane,Turboprop/Turboshaft,1,L
TEX2,RAYTHEON,Texan 2,LandPlane,Turboprop/Turboshaft,1,L
H25B,RAYTHEON,U-125,LandPlane,Jet,2,M
BE36,RAYTHEON,Chofit,LandPlane,Piston,1,L
BE36,RAYTHEON,G36 Bonanza,LandPlane,Piston,1,L
BE36,RAYTHEON,Bonanza (G36),LandPlane,Piston,1,L
BT36,RAYTHEON,B36TC Bonanza,LandPlane,Piston,1,L
BT36,RAYTHEON,Bonanza (B36TC),LandPlane,Piston,1,L
BE20,RAYTHEON,Huron,LandPlane,Turboprop/Turboshaft,2,L/M
H25B,RAYTHEON,IU-93,LandPlane,Jet,2,M
BE40,RAYTHEON,400A Beechjet,LandPlane,Jet,2,M
BE40,RAYTHEON,Hawker 400XP,LandPlane,Jet,2,M
BE40,RAYTHEON,400T Jayhawk,LandPlane,Jet,2,M
BE40,RAYTHEON,400T TX,LandPlane,Jet,2,M
BE40,RAYTHEON,TX,LandPlane,Jet,2,M
BE40,RAYTHEON,T-400,LandPlane,Jet,2,M
BE40,RAYTHEON,Beechjet (400A),LandPlane,Jet,2,M
BE4W,RAYTHEON,Beechjet (400XT/400XPR),LandPlane,Jet,2,M
BE4W,RAYTHEON,400XT Beechjet,LandPlane,Jet,2,M
BE4W,RAYTHEON,400XPR Beechjet,LandPlane,Jet,2,M
BE4W,RAYTHEON,Hawker 400XT,LandPlane,Jet,2,M
BE4W,RAYTHEON,Hawker 400XPR,LandPlane,Jet,2,M
BE36,RAYTHEON,Bonanza 36,LandPlane,Piston,1,L
BE36,RAYTHEON,A36 Bonanza 36,LandPlane,Piston,1,L
ESCP,REALITY,Escapade,LandPlane,Piston,1,L
SKYR,REARWIN,175 Skyranger,LandPlane,Piston,1,L
SKYR,REARWIN,180 Skyranger,LandPlane,Piston,1,L
SPST,REARWIN,7000 Sportster,LandPlane,Piston,1,L
SPST,REARWIN,8500 Sportster,LandPlane,Piston,1,L
SPST,REARWIN,9000 Sportster,LandPlane,Piston,1,L
SKYR,REARWIN,Skyranger,LandPlane,Piston,1,L
SPST,REARWIN,Sportster,LandPlane,Piston,1,L
KERO,REARWIN,2000 Ken-Royce,LandPlane,Piston,1,L
KERO,REARWIN,Ken-Royce,LandPlane,Piston,1,L
SPDR,REARWIN,6000 Speedster,LandPlane,Piston,1,L
SPDR,REARWIN,Speedster,LandPlane,Piston,1,L
CLDS,REARWIN,8090 Cloudster,LandPlane,Piston,1,L
CLDS,REARWIN,8125 Cloudster,LandPlane,Piston,1,L
CLDS,REARWIN,8135 Cloudster,LandPlane,Piston,1,L
CLDS,REARWIN,Cloudster,LandPlane,Piston,1,L
SKYR,REARWIN,190 Skyranger,LandPlane,Piston,1,L
PONY,REDA,Pony,Amphibian,Piston,1,L
RDH2,REDFERN,DH-2,LandPlane,Piston,1,L
DR1,REDFERN,Fokker Dr-1,LandPlane,Piston,1,L
NPOR,REDFERN,Nieuport 17,LandPlane,Piston,1,L
NPOR,REDFERN,Nieuport 24,LandPlane,Piston,1,L
LBUG,REFLEX,Lightning Bug,LandPlane,Piston,1,L
WHIL,REFLEX,White Lightning,LandPlane,Piston,1,L
WHIL,REFLEX,WLAC-1 White Lightning,LandPlane,Piston,1,L
C150,REIMS,Aerobat (FA150/FRA150),LandPlane,Piston,1,L
C152,REIMS,Aerobat (FA152),LandPlane,Piston,1,L
F406,REIMS,Caravan 2,LandPlane,Turboprop/Turboshaft,2,L
C77R,REIMS,Cardinal RG,LandPlane,Piston,1,L
C150,REIMS,Commuter,LandPlane,Piston,1,L
C150,REIMS,F150,LandPlane,Piston,1,L
C150,REIMS,F150 Commuter,LandPlane,Piston,1,L
C152,REIMS,F152,LandPlane,Piston,1,L
C172,REIMS,F172,LandPlane,Piston,1,L
C172,REIMS,F172 Skyhawk,LandPlane,Piston,1,L
C77R,REIMS,F177RG Cardinal RG,LandPlane,Piston,1,L
C182,REIMS,F182 Skylane,LandPlane,Piston,1,L
C207,REIMS,F207,LandPlane,Piston,1,L
C337,REIMS,F337 Super Skymaster,LandPlane,Piston,2,L
F406,REIMS,F406 Caravan 2,LandPlane,Turboprop/Turboshaft,2,L
F406,REIMS,F406 Vigilant,LandPlane,Turboprop/Turboshaft,2,L
C150,REIMS,FA150 Aerobat,LandPlane,Piston,1,L
C152,REIMS,FA152 Aerobat,LandPlane,Piston,1,L
C172,REIMS,FP172,LandPlane,Piston,1,L
P337,REIMS,FP337 Pressurized Skymaster,LandPlane,Piston,2,L
C172,REIMS,FR172 Hawk XP,LandPlane,Piston,1,L
C172,REIMS,FR172 Reims Rocket,LandPlane,Piston,1,L
C82R,REIMS,FR182 Skylane RG,LandPlane,Piston,1,L
C150,REIMS,FRA150 Aerobat,LandPlane,Piston,1,L
C337,REIMS,FT337E Turbo Super Skymaster,LandPlane,Piston,2,L
C337,REIMS,FT337F Turbo Super Skymaster,LandPlane,Piston,2,L
P337,REIMS,FT337G Pressurized Skymaster,LandPlane,Piston,2,L
C337,REIMS,FTB337 Milirole,LandPlane,Piston,2,L
C172,REIMS,Hawk XP,LandPlane,Piston,1,L
C337,REIMS,Milirole,LandPlane,Piston,2,L
C172,REIMS,Reims Rocket,LandPlane,Piston,1,L
C172,REIMS,Skyhawk,LandPlane,Piston,1,L
C182,REIMS,Skylane,LandPlane,Piston,1,L
C82R,REIMS,Skylane RG,LandPlane,Piston,1,L
C337,REIMS,Super Skymaster,LandPlane,Piston,2,L
C337,REIMS,Turbo Super Skymaster,LandPlane,Piston,2,L
F406,REIMS,Vigilant,LandPlane,Turboprop/Turboshaft,2,L
P337,REIMS,Pressurized Skymaster,LandPlane,Piston,2,L
Q01,REINER STEMME,Q-01,LandPlane,Piston,1,L
XA42,REINSDORF,325,LandPlane,Piston,1,L
GX,REMOS,GX,LandPlane,Piston,1,L
G3,REMOS,G-3 Mirage,LandPlane,Piston,1,L
G3,REMOS,Mirage,LandPlane,Piston,1,L
BKUT,RENAISSANCE (1),Berkut,LandPlane,Piston,1,L
L8,RENAISSANCE (2),8,LandPlane,Piston,1,L
CP30,RENARD,CP-301 Emeraude,LandPlane,Piston,1,L
D11,RENARD,D-112,LandPlane,Piston,1,L
CP30,RENARD,Emeraude,LandPlane,Piston,1,L
SE5R,REPLICA PLANS,SE-5A Replica,LandPlane,Piston,1,L
ALO2,REPUBLIC,Alouette 2,Helicopter,Turboprop/Turboshaft,1,L
P47,REPUBLIC,F-47 Thunderbolt,LandPlane,Piston,1,M
P47,REPUBLIC,P-47 Thunderbolt,LandPlane,Piston,1,M
RC3,REPUBLIC,RC-3 Seabee,Amphibian,Piston,1,L
ALO2,REPUBLIC,SE-3130 Alouette 2,Helicopter,Turboprop/Turboshaft,1,L
RC3,REPUBLIC,Seabee,Amphibian,Piston,1,L
P47,REPUBLIC,Thunderbolt,LandPlane,Piston,1,M
V500,REVOLUTION,Voyager-500,Helicopter,Piston,1,L
FANL,RHEIN,Fanliner,LandPlane,Piston,1,L
FANT,RHEIN,Fantrainer,LandPlane,Turboprop/Turboshaft,1,L
FANL,RHEIN,FL-1 Fanliner,LandPlane,Piston,1,L
RW3,RHEIN,Multoplane,LandPlane,Piston,1,L
RW3,RHEIN,Passat,LandPlane,Piston,1,L
RW3,RHEIN,RW-3 Multoplane,LandPlane,Piston,1,L
RW3,RHEIN,RW-3 Passat,LandPlane,Piston,1,L
SIR2,RHEIN,Sirius 2,LandPlane,Piston,1,L
RW3,RHEIN-WEST-FLUG,Multoplane,LandPlane,Piston,1,L
RW3,RHEIN-WEST-FLUG,RW-3 Multoplane,LandPlane,Piston,1,L
RODS,RIHN,DR-107 One Design,LandPlane,Piston,1,L
R109,RIHN,DR-109 Rhino,LandPlane,Piston,1,L
RODS,RIHN,One Design,LandPlane,Piston,1,L
R109,RIHN,Rhino,LandPlane,Piston,1,L
TNAV,RILEY,55 Twin Navion,LandPlane,Piston,2,L
C310,RILEY,65,LandPlane,Piston,2,L
DOVE,RILEY,Dove 400,LandPlane,Piston,2,L
DOVE,RILEY,Executive 400,LandPlane,Piston,2,L
HERN,RILEY,Heron,LandPlane,Piston,4,L
C310,RILEY,Rocket,LandPlane,Piston,2,L
C340,RILEY,Rocket 340,LandPlane,Piston,2,L
P210,RILEY,Rocket P210,LandPlane,Piston,1,L
C414,RILEY,Rocket Power 414,LandPlane,Piston,2,L
C310,RILEY,Super 310,LandPlane,Piston,2,L
C340,RILEY,Super 340,LandPlane,Piston,2,L
P210,RILEY,Super P210,LandPlane,Piston,1,L
C21T,RILEY,Turbine Eagle 421,LandPlane,Turboprop/Turboshaft,2,L
C21T,RILEY,Turbine Rocket 421,LandPlane,Turboprop/Turboshaft,2,L
C310,RILEY,Turbo-Rocket,LandPlane,Piston,2,L
C310,RILEY,Turbostream,LandPlane,Piston,2,L
TNAV,RILEY,Twin Navion,LandPlane,Piston,2,L
F13,RIMOWA,F-13 Replica,LandPlane,Piston,1,L
RLU1,RLU,Breezy,LandPlane,Piston,1,L
RLU1,RLU,RLU-1 Breezy,LandPlane,Piston,1,L
DR30,ROBIN,2+2 (DR-300),LandPlane,Piston,1,L
DR40,ROBIN,2+2 (DR-400),LandPlane,Piston,1,L
HR20,ROBIN,Acrobin,LandPlane,Piston,1,L
R100,ROBIN,Aiglon,LandPlane,Piston,1,L
R200,ROBIN,Alpha,LandPlane,Piston,1,L
R200,ROBIN,Alpha Sport,LandPlane,Piston,1,L
ATL,ROBIN,ATL,LandPlane,Piston,1,L
DR40,ROBIN,Cadet,LandPlane,Piston,1,L
DR30,ROBIN,Chevalier (DR-360),LandPlane,Piston,1,L
DR40,ROBIN,Chevalier (DR-400),LandPlane,Piston,1,L
DR40,ROBIN,Dauphin 2+2,LandPlane,Piston,1,L
DR40,ROBIN,Dauphin 4,LandPlane,Piston,1,L
DR40,ROBIN,Dauphin 80,LandPlane,Piston,1,L
DR30,ROBIN,DR-300,LandPlane,Piston,1,L
DR30,ROBIN,DR-300 2+2,LandPlane,Piston,1,L
DR30,ROBIN,DR-315 Petit Prince,LandPlane,Piston,1,L
DR30,ROBIN,DR-340 Major,LandPlane,Piston,1,L
DR30,ROBIN,DR-360 Chevalier,LandPlane,Piston,1,L
DR30,ROBIN,DR-380 Prince,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 2+2,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Cadet,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Chevalier,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Dauphin 2+2,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Dauphin 4,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Dauphin 80,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Earl,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Major,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Major 80,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Petit Prince,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Regent,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Remo 180,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Remo 200,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Remo 212,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Remorqueur,LandPlane,Piston,1,L
DR40,ROBIN,DR-500 President,LandPlane,Piston,1,L
DR40,ROBIN,Earl,LandPlane,Piston,1,L
HR10,ROBIN,HR-100 President,LandPlane,Piston,1,L
HR10,ROBIN,HR-100 Royal,LandPlane,Piston,1,L
HR10,ROBIN,HR-100 Safari,LandPlane,Piston,1,L
HR10,ROBIN,HR-100 Tiara,LandPlane,Piston,1,L
HR20,ROBIN,HR-200,LandPlane,Piston,1,L
HR20,ROBIN,HR-200 Acrobin,LandPlane,Piston,1,L
DR40,ROBIN,Major 80,LandPlane,Piston,1,L
DR30,ROBIN,Major (DR-340),LandPlane,Piston,1,L
DR40,ROBIN,Major (DR-400),LandPlane,Piston,1,L
DR30,ROBIN,Petit Prince (DR-315),LandPlane,Piston,1,L
DR40,ROBIN,Petit Prince (DR-400),LandPlane,Piston,1,L
DR40,ROBIN,President (DR-500),LandPlane,Piston,1,L
HR10,ROBIN,President (HR-100),LandPlane,Piston,1,L
DR30,ROBIN,Prince,LandPlane,Piston,1,L
HR20,ROBIN,R-200,LandPlane,Piston,1,L
R300,ROBIN,R-300,LandPlane,Piston,1,L
R100,ROBIN,R-1180 Aiglon,LandPlane,Piston,1,L
R200,ROBIN,R-2100 Super Club,LandPlane,Piston,1,L
R200,ROBIN,R-2112 Alpha,LandPlane,Piston,1,L
R200,ROBIN,R-2120 Alpha,LandPlane,Piston,1,L
R200,ROBIN,R-2160 Alpha Sport,LandPlane,Piston,1,L
R300,ROBIN,R-3000,LandPlane,Piston,1,L
R300,ROBIN,R-3100,LandPlane,Piston,1,L
R300,ROBIN,R-3120,LandPlane,Piston,1,L
R300,ROBIN,R-3140,LandPlane,Piston,1,L
DR40,ROBIN,Regent,LandPlane,Piston,1,L
DR40,ROBIN,Remo 180,LandPlane,Piston,1,L
DR40,ROBIN,Remo 200,LandPlane,Piston,1,L
DR40,ROBIN,Remo 212,LandPlane,Piston,1,L
DR40,ROBIN,Remorqueur,LandPlane,Piston,1,L
HR10,ROBIN,Royal,LandPlane,Piston,1,L
HR10,ROBIN,Safari,LandPlane,Piston,1,L
R200,ROBIN,Super Club,LandPlane,Piston,1,L
HR10,ROBIN,Tiara,LandPlane,Piston,1,L
X4,ROBIN,X-4,LandPlane,Piston,1,L
DR40,ROBIN,DR-400 Ecoflyer,LandPlane,Piston,1,L
DR40,ROBIN,Ecoflyer,LandPlane,Piston,1,L
R44,ROBINSON,Astro,Helicopter,Piston,1,L
R22,ROBINSON,Beta,Helicopter,Piston,1,L
R44,ROBINSON,Clipper,Helicopter,Piston,1,L
R22,ROBINSON,Mariner,Helicopter,Piston,1,L
R22,ROBINSON,R-22,Helicopter,Piston,1,L
R22,ROBINSON,R-22 Beta,Helicopter,Piston,1,L
R22,ROBINSON,R-22 Mariner,Helicopter,Piston,1,L
R44,ROBINSON,R-44 Astro,Helicopter,Piston,1,L
R44,ROBINSON,R-44 Clipper,Helicopter,Piston,1,L
R44,ROBINSON,R-44 Raven,Helicopter,Piston,1,L
R44,ROBINSON,Raven,Helicopter,Piston,1,L
R66,ROBINSON,R-66,Helicopter,Turboprop/Turboshaft,1,L
KRAH,ROCK,Krähe,LandPlane,Piston,1,L
R185,ROCKET,Rocket 185,LandPlane,Piston,1,L
AC11,ROCKWELL,112 Alpine Commander,LandPlane,Piston,1,L
AC11,ROCKWELL,112 Commander 112,LandPlane,Piston,1,L
AC11,ROCKWELL,114 Commander 114,LandPlane,Piston,1,L
AC11,ROCKWELL,114 Gran Turismo Commander,LandPlane,Piston,1,L
AC50,ROCKWELL,500 Shrike Commander,LandPlane,Piston,2,L
AC6L,ROCKWELL,685 Commander 685,LandPlane,Piston,2,L
AC90,ROCKWELL,690 Jetprop Commander 840,LandPlane,Turboprop/Turboshaft,2,L
AC90,ROCKWELL,690 Turbo Commander 690,LandPlane,Turboprop/Turboshaft,2,L
AC95,ROCKWELL,695 Jetprop Commander 980,LandPlane,Turboprop/Turboshaft,2,L
AC95,ROCKWELL,695 Jetprop Commander 1000,LandPlane,Turboprop/Turboshaft,2,L
RC70,ROCKWELL,700 Commander 700,LandPlane,Piston,2,L
RC70,ROCKWELL,710 Commander 710,LandPlane,Piston,2,L
C130,ROCKWELL,AC-130 Spectre,LandPlane,Turboprop/Turboshaft,4,M
AC11,ROCKWELL,Alpine Commander,LandPlane,Piston,1,L
B1,ROCKWELL,B-1 Lancer,LandPlane,Jet,4,H
V10,ROCKWELL,Bronco,LandPlane,Turboprop/Turboshaft,2,L
T2,ROCKWELL,Buckeye,LandPlane,Jet,2,L
AC11,ROCKWELL,Commander 112,LandPlane,Piston,1,L
AC11,ROCKWELL,Commander 114,LandPlane,Piston,1,L
AC6L,ROCKWELL,Commander 685,LandPlane,Piston,2,L
RC70,ROCKWELL,Commander 700,LandPlane,Piston,2,L
RC70,ROCKWELL,Commander 710,LandPlane,Piston,2,L
AC11,ROCKWELL,Gran Turismo Commander,LandPlane,Piston,1,L
AC90,ROCKWELL,Jetprop Commander 840,LandPlane,Turboprop/Turboshaft,2,L
AC95,ROCKWELL,Jetprop Commander 980,LandPlane,Turboprop/Turboshaft,2,L
AC95,ROCKWELL,Jetprop Commander 1000,LandPlane,Turboprop/Turboshaft,2,L
B1,ROCKWELL,Lancer,LandPlane,Jet,4,H
SBR1,ROCKWELL,NA-265 Sabre 40,LandPlane,Jet,2,M
SBR1,ROCKWELL,NA-265 Sabre 60,LandPlane,Jet,2,M
SBR1,ROCKWELL,NA-265 Sabre 65,LandPlane,Jet,2,M
SBR2,ROCKWELL,NA-265 Sabre 75,LandPlane,Jet,2,M
SBR2,ROCKWELL,NA-265 Sabre 80,LandPlane,Jet,2,M
V10,ROCKWELL,OV-10 Bronco,LandPlane,Turboprop/Turboshaft,2,L
SS2P,ROCKWELL,S-2 Thrush Commander,LandPlane,Piston,1,L
SBR1,ROCKWELL,Sabre 40,LandPlane,Jet,2,M
SBR1,ROCKWELL,Sabre 60,LandPlane,Jet,2,M
SBR1,ROCKWELL,Sabre 65,LandPlane,Jet,2,M
SBR2,ROCKWELL,Sabre 75,LandPlane,Jet,2,M
SBR2,ROCKWELL,Sabre 80,LandPlane,Jet,2,M
AC50,ROCKWELL,Shrike Commander,LandPlane,Piston,2,L
C130,ROCKWELL,Spectre,LandPlane,Turboprop/Turboshaft,4,M
T2,ROCKWELL,T-2 Buckeye,LandPlane,Jet,2,L
SS2P,ROCKWELL,Thrush Commander,LandPlane,Piston,1,L
AC90,ROCKWELL,Turbo Commander 690,LandPlane,Turboprop/Turboshaft,2,L
UH12,ROGERSON HILLER,Hauler,Helicopter,Piston,1,L
FH11,ROGERSON HILLER,Hornet,Helicopter,Turboprop/Turboshaft,1,L
FH11,ROGERSON HILLER,Pegasus,Helicopter,Turboprop/Turboshaft,1,L
FH11,ROGERSON HILLER,RH-1100 Hornet,Helicopter,Turboprop/Turboshaft,1,L
FH11,ROGERSON HILLER,RH-1100 Pegasus,Helicopter,Turboprop/Turboshaft,1,L
